"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
3.01240448922591e-14,4.38625486679265,0.578,0.03,9.07562162491536e-09,"JH584304.1-101721-103772","More_Accessible"
5.33366464458081e-14,4.34009802064095,0.6,0.05,1.60689981579608e-08,"chr7-49133825-49135351","More_Accessible"
1.54309414879088e-11,4.31780833578839,0.467,0.02,4.64895689676973e-06,"chr3-153111194-153115978","More_Accessible"
3.05521725146145e-11,5.47813549855942,0.422,0.01,9.20460577434048e-06,"chr6-88984124-88988049","More_Accessible"
9.14499765489614e-11,5.82042523872099,0.4,0.01,2.75515916847884e-05,"chr2-102650555-102652777","More_Accessible"
4.14616378641753e-10,5.71479871700632,0.378,0.01,0.000124913549475294,"chr7-44665154-44667440","More_Accessible"
6.64933719466854e-10,5.20739189224419,0.378,0.01,0.000200327906332376,"chr5-101972760-101975090","More_Accessible"
8.79803611537317e-10,4.37518000709717,0.4,0.02,0.000265062833065905,"chr9-13815651-13817397","More_Accessible"
1.09873554429548e-09,4.34591301207554,0.4,0.02,0.00033102155110762,"chr4-65589976-65590931","More_Accessible"
1.67782349559437e-09,5.4771836121368,0.356,0.01,0.000505486273635193,"chr6-141325627-141327503","More_Accessible"
2.12137423021542e-09,5.30204651370067,0.356,0.01,0.000639117021208151,"chr1-174573830-174574362","More_Accessible"
2.12137423021542e-09,5.38756685722404,0.356,0.01,0.000639117021208151,"chr8-81596218-81597435","More_Accessible"
2.12137423021542e-09,5.43663024679422,0.356,0.01,0.000639117021208151,"chr15-82878627-82881047","More_Accessible"
2.32913100078451e-09,5.22039405356566,0.356,0.01,0.000701708942261354,"chr6-110835774-110836012","More_Accessible"
2.67839632297828e-09,5.0930327601175,0.356,0.01,0.000806933852205281,"chr2-118525592-118526601","More_Accessible"
3.03787323007784e-09,4.43280487209202,0.378,0.02,0.000915235257391702,"chr9-47610101-47611515","More_Accessible"
7.32347208333486e-09,5.46536211610541,0.333,0.01,0.00220637905190671,"chr8-82805923-82806264","More_Accessible"
7.67252942762604e-09,5.37306725174558,0.333,0.01,0.00231154130330803,"chr15-103444796-103446543","More_Accessible"
8.03683922195453e-09,5.36814958265239,0.333,0.01,0.00242129873659435,"chr18-54036060-54038055","More_Accessible"
8.41794633799698e-09,5.25760624613565,0.333,0.01,0.00253611678298004,"chr16-13232733-13238551","More_Accessible"
1.01258438725667e-08,4.9459048296278,0.333,0.01,0.00305066361270755,"chr5-113896435-113898300","More_Accessible"
1.11016808053505e-08,4.94670482656442,0.333,0.01,0.00334465888463197,"chr17-78924906-78926001","More_Accessible"
1.21686643360804e-08,4.68701499465968,0.333,0.01,0.00366611434785262,"chr13-83274152-83274856","More_Accessible"
1.33350228893105e-08,4.32664796357314,0.333,0.01,0.00401750902097701,"chr4-108129387-108129673","More_Accessible"
1.33350228893105e-08,4.55693711610809,0.333,0.01,0.00401750902097701,"chr16-55769375-55769498","More_Accessible"
1.40071528125381e-08,4.17244319850532,0.356,0.02,0.0042200049635974,"chr11-105725708-105729364","More_Accessible"
2.99638543599163e-08,5.20065614161507,0.311,0.01,0.00902736022228377,"chr1-96965710-96966549","More_Accessible"
3.1371548115433e-08,5.30463289262238,0.311,0.01,0.00945146315847707,"chr15-100102505-100103030","More_Accessible"
3.28433088179786e-08,5.2771133243362,0.311,0.01,0.00989486786413651,"chr1-129850244-129851629","More_Accessible"
3.43819527438649e-08,5.2032482684956,0.311,0.01,0.0103584228129079,"chr17-31620714-31622063","More_Accessible"
4.31856053895816e-08,4.87384662007852,0.311,0.01,0.0130107432637462,"chr5-67181464-67182319","More_Accessible"
4.51917105101317e-08,4.86810097568255,0.311,0.01,0.0136151325839399,"chr16-17802457-17803373","More_Accessible"
4.94784861994712e-08,4.63324506573813,0.311,0.01,0.0149066309297457,"chr14-46691881-46692191","More_Accessible"
5.21360854966759e-08,3.85590233690964,0.356,0.03,0.015707299158011,"chr2-71642766-71644649","More_Accessible"
6.30420729299318e-08,3.89748719257678,0.333,0.02,0.0189930005219652,"chr2-91852486-91855021","More_Accessible"
7.81367961344142e-08,3.65482521925345,0.356,0.03,0.0235406632553956,"chr2-174040432-174040623","More_Accessible"
1.07605351828857e-07,3.27627625973499,0.356,0.03,0.0324188023722389,"chr11-105748326-105749419","More_Accessible"
1.15108739940424e-07,5.2849961124784,0.289,0.01,0.0346793856255512,"chr10-8262667-8264540","More_Accessible"
1.15108739940424e-07,5.18628845715777,0.289,0.01,0.0346793856255512,"chr18-54852647-54854506","More_Accessible"
1.20456755177712e-07,5.03794745299247,0.289,0.01,0.0362906089161653,"chr8-88231311-88232642","More_Accessible"
1.20456755177712e-07,5.1765056494952,0.289,0.01,0.0362906089161653,"chr11-21888963-21889407","More_Accessible"
1.20456755177712e-07,5.43368051966504,0.289,0.01,0.0362906089161653,"JH584304.1-72116-73298","More_Accessible"
1.26044825072539e-07,5.08993345748231,0.289,0.01,0.0379741546737292,"chr1-145721067-145721782","More_Accessible"
1.37983052180507e-07,5.00611837266281,0.289,0.01,0.0415708440456821,"chr13-47060369-47061626","More_Accessible"
1.37983052180507e-07,4.95927565623849,0.289,0.01,0.0415708440456821,"chr14-45379808-45380320","More_Accessible"
1.47396512813323e-07,4.25941974192429,0.311,0.02,0.0444068843978339,"chr10-71440571-71440939","More_Accessible"
1.51011666756538e-07,4.96466824480933,0.289,0.01,0.045496039902076,"chr6-90771596-90772029","More_Accessible"
1.61294374762111e-07,3.87936671079586,0.333,0.03,0.0485939627564549,"chr15-101153858-101154152","More_Accessible"
