"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
5.33999437373199e-28,5.66318359507967,0.485,0.015,1.60880680494611e-22,"chr7-49133825-49135351","More_Accessible"
2.11648288598363e-27,4.2482362147329,0.502,0.036,6.3764338147472e-22,"JH584304.1-101721-103772","More_Accessible"
1.95016291085552e-18,-5.02131477590558,0.01,0.267,5.87535330967998e-13,"chr15-84250102-84252896","Less_Accessible"
6.43349974038539e-18,5.29027304264206,0.333,0.01,1.93825263428461e-12,"chr18-54036060-54038055","More_Accessible"
2.20737870766614e-16,-4.81729732145484,0.01,0.241,6.65028020152118e-11,"chr3-27709581-27711724","Less_Accessible"
4.38106686067667e-16,-4.31451323373861,0.014,0.246,1.31990591845036e-10,"chr7-92135279-92135734","Less_Accessible"
5.19040805454975e-16,-4.71508658921454,0.01,0.236,1.56374018663448e-10,"chr1-123560489-123561221","Less_Accessible"
5.87794158457832e-16,-4.68106609029489,0.01,0.236,1.77087685089383e-10,"chr18-78206363-78206561","Less_Accessible"
9.7289749701953e-16,-4.3691686721237,0.014,0.241,2.93109693414559e-10,"chr16-17686900-17687804","Less_Accessible"
1.20384523555371e-15,-4.71648903366514,0.01,0.231,3.62688473341445e-10,"chr8-83108991-83110110","Less_Accessible"
1.33491759894081e-15,-4.66261291301708,0.01,0.231,4.02177299620892e-10,"chr13-35160091-35160322","Less_Accessible"
1.40562783631649e-15,-4.41406388219598,0.01,0.231,4.2348052638625e-10,"chr16-34293607-34294553","Less_Accessible"
2.45459219668617e-15,-4.22802826126756,0.014,0.236,7.39507264056626e-10,"chr4-149701334-149701750","Less_Accessible"
4.02943588939152e-15,-4.52593932857825,0.01,0.226,1.21396829757643e-09,"chr12-117323446-117324068","Less_Accessible"
7.40366621495862e-15,-4.66944155974312,0.01,0.221,2.23053953891166e-09,"chr16-11131334-11132011","Less_Accessible"
1.61492766036381e-14,-4.69107822562373,0.01,0.215,4.86537330876107e-09,"chr8-107643546-107644906","Less_Accessible"
2.07756830996815e-14,-3.94144378318108,0.014,0.226,6.25919392585656e-09,"chr2-179281244-179283062","Less_Accessible"
2.41095667644392e-14,-4.31598826240088,0.014,0.221,7.26360972695641e-09,"chr16-4272477-4275352","Less_Accessible"
6.00889542596959e-14,-3.92336398948247,0.017,0.226,1.81032996945899e-08,"chr14-47725457-47727075","Less_Accessible"
8.64285054510274e-14,-4.14943087369835,0.014,0.215,2.60387479797583e-08,"chr14-47778593-47780215","Less_Accessible"
8.98998260988698e-14,-4.15209484469169,0.014,0.215,2.7084570107937e-08,"chr10-81386199-81387936","Less_Accessible"
9.38975047590956e-14,-2.78824166949054,0.045,0.282,2.82889707462965e-08,"chr3-157772566-157773029","Less_Accessible"
1.67159524399386e-13,-4.22418890487214,0.014,0.21,5.03609857134252e-08,"chr6-90426935-90427958","Less_Accessible"
1.74857162293618e-13,-3.38466334762834,0.024,0.236,5.26800915700096e-08,"chr12-103302079-103304822","Less_Accessible"
2.05837963758203e-13,3.56103745276636,0.296,0.031,6.20138325312525e-08,"chr5-89171041-89173155","More_Accessible"
2.05990845893383e-13,4.78280734709993,0.261,0.01,6.20598920965289e-08,"chr7-44665154-44667440","More_Accessible"
2.6973910693964e-13,4.22603528875112,0.268,0.015,8.12656494432399e-08,"chr18-54852647-54854506","More_Accessible"
3.37013792930685e-13,-4.06823515198543,0.01,0.2,1.01533830465192e-07,"chr1-39010717-39012513","Less_Accessible"
3.37013792930685e-13,-4.35469881158344,0.01,0.2,1.01533830465192e-07,"chr7-139317554-139317910","Less_Accessible"
3.67354065970737e-13,4.09050257677735,0.268,0.015,1.10674596225334e-07,"chr4-136542668-136545427","More_Accessible"
4.0801508820326e-13,-4.07830298517976,0.014,0.205,1.22924745698437e-07,"chr8-95587910-95589603","Less_Accessible"
4.54844925657687e-13,-4.10987200241821,0.01,0.2,1.3703340497752e-07,"chr7-141441167-141443254","Less_Accessible"
5.05503766613742e-13,-4.6842128353571,0.01,0.195,1.52295647286555e-07,"chr18-15147284-15150810","Less_Accessible"
5.57421494368763e-13,-3.88693575543792,0.014,0.205,1.67937160715949e-07,"chr2-160050437-160050675","Less_Accessible"
7.25213567877806e-13,-4.34518126699326,0.01,0.195,2.18488717662386e-07,"chr7-88459084-88459728","Less_Accessible"
7.42113497399222e-13,-3.8428885361646,0.017,0.21,2.23580243928951e-07,"chr5-25093148-25095765","Less_Accessible"
1.02108232535367e-12,4.86820073132825,0.247,0.01,3.07626577570926e-07,"chr2-174040432-174040623","More_Accessible"
1.07545967484612e-12,-3.6458694718461,0.014,0.205,3.24009113539266e-07,"chr2-93085192-93085475","Less_Accessible"
1.3668734983267e-12,-4.48193643262892,0.01,0.19,4.11804813208377e-07,"chr5-33107113-33108280","Less_Accessible"
1.95589708377824e-12,-4.15542077095934,0.01,0.19,5.89262893915288e-07,"chr17-68395782-68396601","Less_Accessible"
2.18454722241273e-12,-3.25064726801374,0.027,0.226,6.58149464432394e-07,"chr1-192579501-192579859","Less_Accessible"
2.28609537769654e-12,4.03858826071258,0.254,0.015,6.88743384915526e-07,"chr16-13232733-13238551","More_Accessible"
2.68402072639053e-12,-3.82280912341131,0.01,0.19,8.08628344343308e-07,"chr15-83848412-83851592","Less_Accessible"
3.168233987445e-12,-4.44960140191355,0.01,0.185,9.54509694567493e-07,"chr1-66368063-66369977","Less_Accessible"
3.54508768726466e-12,-3.48060380525212,0.024,0.215,1.06804629298066e-06,"chr3-68108459-68109774","Less_Accessible"
5.56997476924739e-12,-4.06071521455692,0.014,0.19,1.67809414860501e-06,"chr18-22094605-22096560","Less_Accessible"
