"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
1.12181676459515e-143,4.74272603122583,0.898,0.067,3.37975345753405e-138,"JH584304.1-101721-103772","More_Accessible"
2.60153483002295e-140,7.24460269211427,0.867,0.014,7.83777405915164e-135,"chr7-49133825-49135351","More_Accessible"
3.9777722189128e-116,-5.66193580223345,0.021,0.681,1.19840332525295e-110,"JH584304.1-58795-61029","Less_Accessible"
1.09526055947611e-108,6.1890323765171,0.739,0.012,3.29974625056164e-103,"JH584304.1-38311-41317","More_Accessible"
2.43113148214609e-93,-4.20386562232379,0.044,0.612,7.32439137283563e-88,"JH584304.1-33932-35128","Less_Accessible"
3.52272586557943e-74,-5.89315416856487,0.01,0.47,1.06130923515244e-68,"chr15-84250102-84252896","Less_Accessible"
8.65206231426499e-70,5.40760120407364,0.548,0.014,2.60665007373019e-64,"chr13-54729640-54730571","More_Accessible"
8.55767834562602e-61,-5.59813055598677,0.01,0.4,2.57821454357848e-55,"chr2-167169920-167170461","Less_Accessible"
1.66474702929077e-59,3.23879623821459,0.562,0.063,5.01546661249577e-54,"chr5-89171041-89173155","More_Accessible"
1.11068003424292e-58,-4.55364523030442,0.021,0.412,3.34620127316537e-53,"chr1-125785694-125788001","Less_Accessible"
4.33715280148905e-58,5.29067543084581,0.475,0.012,1.30667571026861e-52,"chr6-83992193-83992513","More_Accessible"
1.36182246933638e-57,-5.31133285698839,0.011,0.386,4.10283064449318e-52,"chr1-53099844-53103138","Less_Accessible"
1.90653450240941e-57,-4.981960542898,0.016,0.393,5.74391182213394e-52,"chr1-123560489-123561221","Less_Accessible"
3.84315987273072e-56,-5.49923132376465,0.01,0.374,1.15784799065695e-50,"chr2-6310494-6312077","Less_Accessible"
2.33409889465755e-54,-4.39878100781244,0.023,0.391,7.03205644487954e-49,"chr5-89759142-89760503","Less_Accessible"
7.82175430236547e-54,5.21166653797518,0.449,0.014,2.35649902744516e-48,"chr15-103392819-103393424","More_Accessible"
9.22183495146876e-53,5.2369323726794,0.444,0.012,2.77830832500375e-47,"chr1-160447684-160448223","More_Accessible"
3.90304110617819e-52,-4.81675798326823,0.015,0.363,1.17588870926383e-46,"chr12-106021202-106023112","Less_Accessible"
4.08038818811712e-52,4.02080909848489,0.47,0.03,1.22931895137499e-46,"chr4-127912069-127913850","More_Accessible"
4.7442784887358e-52,-2.74210907942401,0.084,0.479,1.42933250169388e-46,"chr11-106502978-106504296","Less_Accessible"
1.54504915923576e-51,4.67687802283963,0.446,0.019,4.65484685448754e-46,"chr17-14347394-14347561","More_Accessible"
