"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","celltype","genotype","qvalue"
"chr1",58331738,58445486,113749,"*",0.224681327160193,"Ppil3","chr1-58331016-58332459",4.30130989631248,8.48957026425832e-06,"CA1","Nestin",0.00143414301884783
"chr1",172028444,172152627,124184,"*",0.220743253057778,"Vangl2","chr1-172151288-172153966",4.66343563362519,1.55486740777963e-06,"CA1","Nestin",0.000567944172914511
"chr1",180988149,181144693,156545,"*",0.21659673468262,"Cnih4","chr1-180987806-180988491",3.87188163260242,5.399919939877e-05,"CA1","Nestin",0.00411993891709134
"chr2",30213476,30323986,110511,"*",0.235585409183294,"Gm14471","chr2-30213124-30213828",4.39661128839872,5.49769986125149e-06,"CA1","Nestin",0.00102956924674346
"chr2",31611011,31670715,59705,"*",0.247236828702325,"Exosc2","chr2-31609982-31612040",4.46242438322826,4.0518764804479e-06,"CA1","Nestin",0.00100853534005248
"chr3",88388903,88509956,121054,"*",0.200433349443094,"Lmna","chr3-88388797-88389009",3.86038290759949,5.66047405146172e-05,"CA1","Nestin",0.00418150717384276
"chr3",95134088,95301769,167682,"*",0.223552685929749,"Lysmd1","chr3-95301625-95301912",3.40160956488377,0.000334951346866426,"CA1","Nestin",0.00985713963635482
"chr3",107039504,107165230,125727,"*",0.248553084905329,"AI504432","chr3-107164220-107166239",4.12005239601002,1.89393125299581e-05,"CA1","Nestin",0.00229499904774786
"chr4",46650209,46728495,78287,"*",0.278939501762405,"Tbc1d2","chr4-46726992-46729997",3.97570142592458,3.50860603455897e-05,"CA1","Nestin",0.00336173415404255
"chr4",117766200,117883487,117288,"*",0.202556237831008,"B4galt2","chr4-117765221-117767178",3.94599941862713,3.97339030748068e-05,"CA1","Nestin",0.00355877566670009
"chr5",35575070,35768101,193032,"*",0.303947294482825,"Trmt44","chr5-35766632-35769569",5.53216480771857,1.58151246671467e-08,"CA1","Nestin",1.62895784071611e-05
"chr6",121026933,121183667,156735,"*",0.202013351803912,"Pex26","chr6-121026802-121027063",3.65516895861362,0.000128506328455031,"CA1","Nestin",0.00614210775952024
"chr6",124916863,125093180,176318,"*",0.203764173092697,"A230083G16Rik","chr6-125093139-125093220",3.32075378237012,0.000448873491434093,"CA1","Nestin",0.0112082350588392
"chr7",4780059,4925844,145786,"*",0.223967391489602,"Ssc5d","chr7-4779372-4780746",3.65580411660396,0.000128188535587086,"CA1","Nestin",0.00614210775952024
"chr7",45062677,45159617,96941,"*",0.207293382502384,"Prrg2","chr7-45159044-45160189",3.16097500338335,0.000786209959219354,"CA1","Nestin",0.0143838248375402
"chr7",45379116,45570153,191038,"*",0.210277135870661,"Bcat2","chr7-45378910-45379322",3.9766125109655,3.49519663007404e-05,"CA1","Nestin",0.00336173415404255
"chr7",126695874,126861972,166099,"*",0.215948919104796,"Hirip3","chr7-126695439-126696308",4.02662849483205,2.8291162207152e-05,"CA1","Nestin",0.00306735758667016
"chr7",141437892,141515716,77825,"*",0.249540409722861,"Slc25a22","chr7-141514773-141516658",4.27153050137062,9.70679838190809e-06,"CA1","Nestin",0.00148118553086894
"chr9",21002737,21003144,408,"*",0.244097427771837,"Mrpl4","chr9-21002717-21003571",4.92123355020516,4.30002140807659e-07,"CA1","Nestin",0.000221451102515944
"chr9",77544870,77678703,133834,"*",0.217247428177022,"Lrrc1","chr9-77677153-77680253",3.69842083498281,0.000108472494869766,"CA1","Nestin",0.00568934892493237
"chr10",80704581,80879720,175140,"*",0.213295714206316,"Tmprss9","chr10-80702679-80706482",3.05395042075291,0.00112924701158455,"CA1","Nestin",0.0166756189524313
"chr10",81095518,81266934,171417,"*",0.289376801179073,"Mrpl54","chr10-81095182-81095854",6.2462025369844,2.10275890072627e-10,"CA1","Nestin",4.33168333549612e-07
"chr11",57977662,58168539,190878,"*",0.235819969692941,"Gemin5","chr11-57976744-57978580",3.93437923971178,4.17059965148395e-05,"CA1","Nestin",0.00357976470085706
"chr11",66952295,67052670,100376,"*",0.220173158055383,"Sco1","chr11-66952194-66952395",3.59242192371702,0.000163809415208257,"CA1","Nestin",0.006780104567919
"chr11",69434635,69580255,145621,"*",0.210611499443252,"Wrap53","chr11-69434474-69434796",4.74308959067267,1.05241562838888e-06,"CA1","Nestin",0.000481772487662465
"chr11",69719771,69913888,194118,"*",0.260253220441471,"Gps2","chr11-69719667-69719875",3.78565185416083,7.66530908114025e-05,"CA1","Nestin",0.00473672277635623
"chr11",70175670,70212752,37083,"*",0.204678661964927,"Slc16a11","chr11-70175581-70175758",8.42845037011334,1.7513633465485e-17,"CA1","Nestin",7.21561698777982e-14
