"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","direction"
4.06947682282772e-85,4.56107978516714,0.515,0.024,1.22603162979742e-79,"chr16-13232733-13238551","More_Accessible"
1.24432732825934e-83,3.94683713302359,0.533,0.037,3.74884715821332e-78,"chr6-83992193-83992513","More_Accessible"
7.21988921037183e-79,5.59374540625465,0.457,0.01,2.17517212185477e-73,"chr3-36791413-36792501","More_Accessible"
3.41918183749157e-75,4.58632097020255,0.475,0.028,1.03011400809027e-69,"chr7-49133825-49135351","More_Accessible"
1.89263431890968e-72,5.11178786252556,0.435,0.013,5.70203404429515e-67,"chr19-22898418-22898568","More_Accessible"
2.29420507231897e-72,4.25436587331539,0.461,0.027,6.91186633162898e-67,"chr4-65589976-65590931","More_Accessible"
5.64260651890161e-69,3.98046194224535,0.455,0.03,1.69997627898208e-63,"chr2-29096129-29097482","More_Accessible"
4.83549898071937e-68,3.7589626888423,0.461,0.037,1.45681495541623e-62,"chr2-102650555-102652777","More_Accessible"
2.3653319896412e-67,5.40356880109553,0.403,0.01,7.12615395179153e-62,"chr2-173609421-173609836","More_Accessible"
5.1706251693848e-67,3.58483734774311,0.467,0.04,1.5577800979064e-61,"chr8-106208039-106208350","More_Accessible"
6.15371753011991e-67,5.08422160724838,0.407,0.013,1.85396124888688e-61,"chr7-138576663-138579582","More_Accessible"
7.60032299948116e-67,5.28876438163877,0.401,0.01,2.28978731166869e-61,"chr13-69574107-69576080","More_Accessible"
1.39339824712009e-66,4.97815651839329,0.407,0.013,4.19796056901107e-61,"chr12-8690412-8691586","More_Accessible"
1.61692439312621e-66,4.85678061180875,0.409,0.015,4.87138896539098e-61,"chr2-179163330-179164054","More_Accessible"
1.02964792317099e-64,-5.67489247086721,0.012,0.458,3.10207178053341e-59,"chr13-59948660-59950710","Less_Accessible"
2.2700239723349e-64,3.40623011899251,0.465,0.044,6.83901472265196e-59,"chr7-45062325-45065512","More_Accessible"
4.24493273505896e-64,3.66658173481361,0.445,0.037,1.27889210975489e-58,"chr11-69917518-69921007","More_Accessible"
5.53126720969334e-64,3.86720982595051,0.433,0.03,1.66643252860036e-58,"chr8-82805923-82806264","More_Accessible"
2.23559197676605e-62,-5.30630447220051,0.014,0.45,6.73527972800192e-57,"chr15-84250102-84252896","Less_Accessible"
3.34665872388256e-62,5.14774925449115,0.379,0.01,1.00826460703772e-56,"chr3-153111194-153115978","More_Accessible"
4.74421655070453e-62,4.39523477387604,0.399,0.019,1.42931384131351e-56,"chr15-103054088-103056506","More_Accessible"
4.89652104155253e-61,4.84632066922617,0.381,0.013,1.47519937679374e-55,"chr12-34752578-34753100","More_Accessible"
2.62522440338894e-60,3.97788512189931,0.405,0.025,7.90914482131002e-55,"chr11-105860354-105860658","More_Accessible"
7.17259799024673e-60,4.89796773739909,0.373,0.013,2.16092445951158e-54,"chr12-105820149-105822381","More_Accessible"
7.59202564375727e-60,4.70683711778621,0.375,0.013,2.28728752582297e-54,"chr18-82620940-82621657","More_Accessible"
1.12874538074348e-59,5.04099373752925,0.367,0.01,3.40062764583491e-54,"chr5-45010943-45011491","More_Accessible"
5.24894717502599e-59,4.39801885179316,0.381,0.018,1.58137656015595e-53,"chr1-129850244-129851629","More_Accessible"
1.00745578692152e-58,4.81096541245477,0.371,0.015,3.03521242204782e-53,"chr1-156264979-156265198","More_Accessible"
8.38907761307148e-58,-5.57909816457051,0.01,0.421,2.52741935787811e-52,"chr3-136633701-136634410","Less_Accessible"
1.04387699821609e-57,5.11509344879231,0.357,0.01,3.14494042637552e-52,"chr13-95393406-95394303","More_Accessible"
1.06467605770441e-57,-5.36022661182588,0.012,0.422,3.20760279284895e-52,"chr6-4224908-4225130","Less_Accessible"
3.19498459015677e-57,3.03744503574361,0.451,0.059,9.62568982399481e-52,"chr5-151302529-151303672","More_Accessible"
8.44718044847003e-57,4.62571758355184,0.363,0.015,2.54492428961281e-51,"chr9-108602198-108604185","More_Accessible"
1.66410207023006e-56,4.88672326150497,0.351,0.01,5.01352351208562e-51,"chr10-113660430-113660860","More_Accessible"
7.84912273524732e-56,5.08672176969861,0.347,0.01,2.36474445206164e-50,"chr1-85980784-85981563","More_Accessible"
9.94188201955825e-56,-4.6005106789294,0.02,0.425,2.99524050544241e-50,"chr1-123560489-123561221","Less_Accessible"
1.11592121143258e-55,5.03458875597942,0.345,0.01,3.3619916297435e-50,"chr12-32330372-32330801","More_Accessible"
1.40917886087254e-54,4.2306348483214,0.363,0.019,4.24550361309374e-49,"chr8-83945967-83947700","More_Accessible"
2.14778097575663e-54,4.65341712583118,0.349,0.015,6.47072713471079e-49,"chr16-72684944-72685334","More_Accessible"
1.31325576345719e-53,5.02363262003058,0.335,0.01,3.95651130135565e-48,"chr9-45421956-45423515","More_Accessible"
1.90255307959542e-53,4.90721869415856,0.337,0.012,5.73191679055109e-48,"chr15-25005795-25008061","More_Accessible"
4.38717584575053e-53,3.08564435896059,0.419,0.049,1.32174640292849e-47,"chr16-13337682-13338520","More_Accessible"
5.92305880903038e-53,4.48637818902457,0.345,0.016,1.78446954269063e-47,"chr15-102592028-102595918","More_Accessible"
7.9191028790517e-53,-4.26432535520192,0.024,0.415,2.3858277198863e-47,"chr15-84106677-84109261","Less_Accessible"
8.95604328485142e-53,2.84607811067727,0.443,0.067,2.69823194064361e-47,"chr1-121405773-121407026","More_Accessible"
1.30278309203123e-52,4.59895205957235,0.337,0.013,3.92495976051708e-47,"chr1-173184356-173186776","More_Accessible"
1.4950636555118e-52,4.60596642203581,0.339,0.015,4.50425302814317e-47,"chr2-116680303-116681477","More_Accessible"
1.76453444798148e-52,-4.79346715912703,0.016,0.399,5.31610115815619e-47,"chr18-22094605-22096560","Less_Accessible"
2.2719152775047e-52,4.9840197353384,0.329,0.01,6.84471275230227e-47,"chr18-5022467-5023255","More_Accessible"
5.53245185581849e-52,4.45309403241981,0.339,0.015,1.66678943286172e-46,"chr11-115136756-115141483","More_Accessible"
