names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_RHP-COA Ndnf Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Rian,13.575149,1.284948,5.6229246842159896e-42,2.8507167219789365e-39,0.9241706161137441,0.7605699855699856,2.3276317,1.5681082
Necab1,13.570577,2.1534655,5.984930078379791e-42,2.978056874186388e-39,0.8104265402843602,0.4056277056277056,1.2404773,0.43975252
Rab3c,13.454979,1.6433825,2.878212893273232e-41,1.4061378262227588e-38,0.919431279620853,0.6441919191919192,1.6684406,0.86613154
Slc44a5,13.123857,1.8316565,2.403830844000748e-39,1.1136368065224154e-36,0.8388625592417062,0.6078282828282828,1.6906636,0.80764806
Sgcd,13.056412,1.8592068,5.841688737086889e-39,2.6604436672122833e-36,0.9146919431279621,0.7038239538239538,2.4675405,1.3800167
Bach2,12.989429,1.5230515,1.4046967308859005e-38,6.18757396047609e-36,0.8767772511848341,0.6153679653679653,1.4248224,0.7412323
Cracd,12.820241,1.528013,1.2630686627940476e-37,5.473976607947752e-35,0.8720379146919431,0.5548340548340548,1.2027702,0.5920583
Spock3,12.746947,1.8334929,3.241942047969099e-37,1.3827140131576143e-34,0.8767772511848341,0.5695887445887445,1.7247683,0.83022827
Cntnap3,12.716517,2.548454,4.787225728838332e-37,2.0098868020919685e-34,0.6777251184834123,0.20645743145743145,0.81148916,0.19382805
Vwc2,12.636684,2.7941225,1.3252535624637411e-36,5.47839434206165e-34,0.6350710900473934,0.15761183261183262,0.7211671,0.1418182
A530058N18Rik,12.626533,3.1974678,1.5077665277093277e-36,6.138437363568126e-34,0.5876777251184834,0.10494227994227995,0.47729734,0.064553626
Zfp536,12.569441,1.9329708,3.109144863895083e-36,1.2469063058635952e-33,0.8436018957345972,0.4747113997113997,1.5545838,0.6819165
Cacna1b,12.541943,1.3902256,4.400725628073999e-36,1.7137318496572225e-33,0.8909952606635071,0.6511904761904762,1.4991986,0.84454036
Gria4,12.498366,1.4914896,7.620092266021846e-36,2.9250268455429572e-33,0.9383886255924171,0.7911255411255411,2.5919225,1.6853046
Maf,12.471828,2.3696566,1.0635747247521163e-35,4.0251060357872344e-33,0.6919431279620853,0.2252164502164502,0.91949713,0.2560298
Asic2,12.470122,1.5115478,1.0865853488445679e-35,4.055076156035214e-33,0.933649289099526,0.7909090909090909,2.7619982,1.8248534
Mtss1,12.395595,1.6612061,2.760907353407581e-35,1.0162408299460507e-32,0.8246445497630331,0.45021645021645024,0.9471696,0.40483165
Dcx,12.3,1.6170998,9.057408118312313e-35,3.2888183262034034e-32,0.8246445497630331,0.48134920634920636,1.018665,0.45542213
Fgf13,12.264626,1.9585695,1.4025896142902622e-34,5.025011058130579e-32,0.8436018957345972,0.6376984126984127,1.8453159,0.86345935
4930555F03Rik,12.236567,3.75208,1.98243753089056e-34,6.917934604549264e-32,0.5545023696682464,0.0852092352092352,0.5603119,0.054255392
Tbc1d9,12.234697,1.652726,2.0285846446129552e-34,6.988214025737193e-32,0.7582938388625592,0.38315295815295813,0.6978994,0.27844143
Sox1ot,12.199327,3.6978788,3.1340084406324223e-34,1.0659595797442175e-31,0.5497630331753555,0.08037518037518038,0.5956061,0.060847335
Ntng1,12.13864,2.4399903,6.591197234335181e-34,2.213818371082329e-31,0.7962085308056872,0.5686868686868687,2.222954,0.92327005
Slc35f1,12.096534,1.5213075,1.101648192600931e-33,3.6544798685416065e-31,0.9052132701421801,0.6533189033189033,1.8289754,1.0371305
Sgcz,11.993955,1.8101318,3.822109732854374e-33,1.2524401039243543e-30,0.933649289099526,0.7465367965367965,2.807147,1.693396
Phf20l1,11.961225,1.2265829,5.671931796583256e-33,1.8362024984842422e-30,0.8957345971563981,0.7745670995670996,1.8639634,1.202558
Abat,11.820614,1.8301135,3.0544395394640874e-32,9.770570288738099e-30,0.7156398104265402,0.33946608946608947,0.71276426,0.25648987
Bmper,11.810556,2.7342424,3.4427458574478516e-32,1.0883127198779268e-29,0.6113744075829384,0.19855699855699857,0.71365684,0.14540826
Pde4d,11.798519,1.2548982,3.972389796586889e-32,1.2411408585382523e-29,0.919431279620853,0.8244949494949495,2.6566162,1.8796481
Rgs12,11.7871,3.3661737,4.549410191313314e-32,1.4050879521906754e-29,0.5687203791469194,0.1420995670995671,0.7413378,0.101252206
Spats2l,11.781259,1.6495447,4.8759484078347635e-32,1.4888265195286374e-29,0.7725118483412322,0.37997835497835497,0.76655924,0.31283844
A330008L17Rik,11.7750025,2.2654285,5.251570308309827e-32,1.5855021818458994e-29,0.7203791469194313,0.4210678210678211,1.2268982,0.406387
Rcan2,11.732193,1.6708199,8.717048699183062e-32,2.57392415985768e-29,0.7725118483412322,0.3643578643578644,0.817098,0.33430323
Rph3a,11.619496,1.6509858,3.2806439522659407e-31,9.478591720149013e-29,0.7630331753554502,0.4185786435786436,0.8929183,0.37791872
Tcf4,11.605908,0.7390975,3.8458361663766735e-31,1.0993363594738428e-28,0.976303317535545,0.9336219336219336,3.2651055,2.7780359
Zfp608,11.594334,1.318927,4.402789412842675e-31,1.245294226558765e-28,0.8815165876777251,0.6582611832611832,1.4402765,0.829177
Kcnc2,11.566853,1.9656471,6.066754693139545e-31,1.6980593604652038e-28,0.8436018957345972,0.601984126984127,2.092642,1.0365171
A830018L16Rik,11.5637245,1.4522747,6.291936804791246e-31,1.7429313602550595e-28,0.9004739336492891,0.6879148629148629,1.9736246,1.183124
Cit,11.383223,1.4078549,5.069107248811192e-30,1.3758273916722902e-27,0.8483412322274881,0.43178210678210677,0.90453386,0.4410207
B830012L14Rik,11.355296,1.2782485,6.980288477483529e-30,1.875603513899824e-27,0.8815165876777251,0.6120490620490621,1.3550769,0.78216463
Snhg14,11.331218,0.9836933,9.19178970729076e-30,2.4453800934148784e-27,0.9383886255924171,0.8160894660894661,2.6056802,1.9935439
Nell1,11.309025,1.8532287,1.1839839890923726e-29,3.1189852732266718e-27,0.8246445497630331,0.501984126984127,1.6511515,0.7728981
Cpeb2,11.272798,1.4152762,1.7879727753414993e-29,4.664352278973406e-27,0.8388625592417062,0.5943001443001443,1.1848074,0.61579525
Fstl5,11.229526,2.0244632,2.9204286719690273e-29,7.545376770750746e-27,0.7393364928909952,0.46915584415584416,1.4334655,0.57935023
Cadps,11.128167,0.94258213,9.149719536101314e-29,2.3414567993813552e-26,0.9289099526066351,0.8286435786435786,2.5851173,1.9989489
A330076H08Rik,11.111147,1.2133902,1.1072848425526997e-28,2.8068626150368906e-26,0.8720379146919431,0.6562770562770562,1.3854059,0.8295242
Tmtc2,10.968295,1.9069154,5.428642350653657e-28,1.3632487846921848e-25,0.7867298578199052,0.516991341991342,1.4343535,0.6165364
Apc,10.945185,0.87597936,7.007465631617998e-28,1.7274367112071153e-25,0.9052132701421801,0.8133838383838384,1.8241105,1.3433683
Aff2,10.905847,1.3567933,1.0808240234136679e-27,2.6401583190113867e-25,0.8720379146919431,0.6009018759018759,1.3123212,0.7226988
Epha3,10.829501,1.52976,2.4951022939887572e-27,5.933044127387425e-25,0.8530805687203792,0.5924242424242424,1.6034656,0.8650092
Arl5a,10.82264,1.8350128,2.689153811041777e-27,6.338382710762503e-25,0.6635071090047393,0.31987734487734487,0.5993195,0.2070819
Ndnf,10.811058,4.115478,3.0513083334799722e-27,7.129448253965813e-25,0.4786729857819905,0.058116883116883115,0.7190758,0.058950916
Ptprz1,10.796394,1.4364022,3.579886291852439e-27,8.292374539834053e-25,0.8720379146919431,0.5648989898989899,1.5033643,0.82943535
A230057D06Rik,10.767927,1.0254731,4.8786052468850864e-27,1.1204113075538654e-24,0.909952606635071,0.7880230880230881,2.162529,1.5642745
Gm45321,10.702273,4.4673347,9.931106588687987e-27,2.2424271767903044e-24,0.4597156398104265,0.04116161616161616,0.3941988,0.021608274
Scai,10.647316,1.1910931,1.794652718873881e-26,3.920513703751316e-24,0.8767772511848341,0.7172077922077922,1.6055696,1.0092106
Dpysl5,10.622578,1.939621,2.34009344869303e-26,5.030264877310537e-24,0.6113744075829384,0.23492063492063492,0.47146222,0.14584742
Lin28b,10.596095,1.800383,3.106842943899417e-26,6.625465865283916e-24,0.6635071090047393,0.29675324675324677,0.6257813,0.22289643
Clstn3,10.577235,1.3730018,3.8000491868908775e-26,8.03994658675259e-24,0.7725118483412322,0.4586219336219336,0.77420956,0.37245148
Xkr6,10.554858,1.2150657,4.8236728537191757e-26,1.0125944498393301e-23,0.8578199052132701,0.5834415584415584,1.1684773,0.67039955
Kctd16,10.553619,1.2469764,4.887698763970011e-26,1.0180811301385598e-23,0.943127962085308,0.8034632034632034,2.7476933,1.9676884
Slc8a3,10.546506,1.4410605,5.272114504139729e-26,1.0897055132787273e-23,0.7582938388625592,0.41973304473304474,0.7896582,0.366675
Npas1,10.540374,3.9771984,5.627452507177464e-26,1.1542721287622783e-23,0.4597156398104265,0.04570707070707071,0.4143748,0.032080088
Stk32b,10.532841,4.6165814,6.096628420473997e-26,1.2410333761980024e-23,0.45023696682464454,0.040945165945165944,0.46625322,0.023925398
Srgap1,10.5082655,1.4316523,7.913585622871982e-26,1.5987822983952644e-23,0.7725118483412322,0.4526334776334776,0.9034135,0.4345071
Frmpd3,10.452061,1.7333007,1.4337602289240577e-25,2.875010250088763e-23,0.6635071090047393,0.3003968253968254,0.5611929,0.20408571
Dner,10.376461,1.4271365,3.173216714864966e-25,6.269436259442767e-23,0.8056872037914692,0.5427849927849928,1.1990179,0.6214177
Hs3st5,10.361055,2.0366988,3.7282506692133193e-25,7.312269743194299e-23,0.6303317535545023,0.26626984126984127,0.76308936,0.24610509
Epb41l4a,10.233824,2.795746,1.3988516663739703e-24,2.704111098954574e-22,0.5165876777251185,0.13474025974025974,0.5112021,0.091756545
Plcb4,10.219336,1.4702498,1.6245130179956336e-24,3.1179046281101914e-22,0.7109004739336493,0.3284992784992785,0.70011187,0.31186026
Ank1,10.138104,1.6119835,3.7429074143712566e-24,7.132760441429479e-22,0.6445497630331753,0.2792207792207792,0.4936395,0.189635
Cntnap2,10.125742,1.1505566,4.24745229563678e-24,8.0372565622366395e-22,0.9620853080568721,0.913961038961039,3.5408092,2.7780566
Syndig1,10.090252,1.537122,6.1012793533705326e-24,1.1306301808625255e-21,0.7203791469194313,0.3977272727272727,0.79567623,0.34993708
Sel1l3,10.076891,1.5083834,6.990331826543025e-24,1.2865083299945964e-21,0.7440758293838863,0.44657287157287157,0.8667596,0.39527485
Gng2,10.033237,1.202978,1.0888696960708921e-23,1.9903352879880865e-21,0.8293838862559242,0.5892135642135642,1.0685905,0.6044329
Pag1,9.99986,1.3834096,1.526131604215716e-23,2.770753797653803e-21,0.7203791469194313,0.4063131313131313,0.7550906,0.3592824
Ttc28,9.968347,1.275734,2.096910962080655e-23,3.756266503407146e-21,0.7819905213270142,0.46385281385281385,0.902493,0.47335657
Unc5c,9.965728,1.1828991,2.1529074911351506e-23,3.831034720980231e-21,0.9289099526066351,0.8066738816738817,2.4537385,1.7374564
Gm16083,9.936944,1.6942346,2.8751148918283274e-23,5.0825221804886284e-21,0.6350710900473934,0.2836219336219336,0.53363305,0.19712278
Tbl1x,9.933872,1.1927098,2.965134476090015e-23,5.207396298858739e-21,0.8104265402843602,0.5489177489177489,0.9634145,0.5359054
Thrb,9.906541,1.188383,3.899131231721973e-23,6.803224428335676e-21,0.8815165876777251,0.6922438672438672,1.7330832,1.1131514
Mirg,9.901317,1.2569264,4.1082854777301016e-23,7.121911663652117e-21,0.7725118483412322,0.5026334776334777,0.86630887,0.45530307
Hrh2,9.8825865,2.582437,4.9537507401844197e-23,8.532518101843292e-21,0.5023696682464455,0.1344877344877345,0.36245897,0.070399985
9630014M24Rik,9.862159,1.5676335,6.072937538169039e-23,1.0393619850356819e-20,0.6682464454976303,0.33264790764790764,0.66815287,0.27816695
Slc2a13,9.800409,1.239289,1.1213066823579012e-22,1.9069310477820762e-20,0.8815165876777251,0.6616883116883117,1.5547062,0.948381
Clmp,9.795991,1.540069,1.1714304043470222e-22,1.9796437084782695e-20,0.6540284360189573,0.31522366522366524,0.5713902,0.23509516
Sdk1,9.767889,1.6650087,1.5464116225211004e-22,2.5808745526175134e-20,0.7393364928909952,0.4623376623376623,1.2538767,0.581984
Epha10,9.724634,1.5975847,2.3675595835048255e-22,3.832308795709317e-20,0.6682464454976303,0.3716089466089466,0.72456217,0.30122986
Garnl3,9.689679,1.2770101,3.335745106807995e-22,5.3036373384574456e-20,0.7962085308056872,0.5189393939393939,1.1124579,0.6111552
Elavl4,9.666998,1.232335,4.1641503184287526e-22,6.58180700330474e-20,0.8293838862559242,0.5373376623376623,1.0628536,0.5913376
9530059O14Rik,9.664028,1.2064939,4.286696601696367e-22,6.735879396934583e-20,0.8341232227488151,0.612012987012987,1.3568411,0.81077564
Neto1,9.659353,1.2763838,4.486892644739279e-22,7.009465428147932e-20,0.8862559241706162,0.6904761904761905,1.7769712,1.1078336
Reln,9.6570215,2.5040267,4.590144730552315e-22,7.129317278031254e-20,0.5971563981042654,0.28935786435786437,1.2731099,0.37390074
Trmt9b,9.638677,2.2063212,5.489096633431543e-22,8.476553249442849e-20,0.5308056872037915,0.17261904761904762,0.4393259,0.11291572
Tmem131l,9.581533,1.4647229,9.56145603567469e-22,1.4433501330257243e-19,0.6777251184834123,0.396969696969697,0.65663385,0.28992304
Rims2,9.550766,0.9876679,1.2874116588963919e-21,1.9325559371254777e-19,0.9383886255924171,0.8084776334776335,2.3249135,1.7320979
Trpc4,9.431667,1.3417554,4.0362252134828425e-21,5.862344404663999e-19,0.8009478672985783,0.5407647907647908,1.26936,0.69786686
Xkr4,9.409495,0.8092235,4.985247623139845e-21,7.201806646976755e-19,0.9383886255924171,0.8613275613275613,2.7685232,2.2537377
Gm14204,9.405647,3.2748573,5.171096633801179e-21,7.430340457231961e-19,0.4265402843601896,0.057828282828282826,0.27480334,0.032153558
Dtnb,9.396507,0.9603952,5.6404581258479046e-21,8.061654778804957e-19,0.8862559241706162,0.7262265512265512,1.5290277,1.0498205
Dnm3,9.342188,1.0038588,9.43639396048853e-21,1.3345047669385622e-18,0.909952606635071,0.7265873015873016,1.6373314,1.1201088
Epb41l4b,9.341146,1.2045001,9.529673790608858e-21,1.3406404960924608e-18,0.7535545023696683,0.4622294372294372,0.7500326,0.39522496
Dlx1,9.293726,3.2319634,1.4897934865332227e-20,2.0741321752926267e-18,0.4218009478672986,0.05555555555555555,0.2841711,0.03438285
Cxxc4,9.257007,1.4660779,2.102443279943958e-20,2.90858866860073e-18,0.6350710900473934,0.3155844155844156,0.51474124,0.21807298
Ror2,9.255374,3.4686072,2.1348254158748927e-20,2.9266713737019574e-18,0.41706161137440756,0.054365079365079366,0.31996304,0.033495095
Zbtb16,9.169318,1.1805371,4.7602075808176465e-20,6.459938267503543e-18,0.8104265402843602,0.5780663780663781,1.1584257,0.6749604
Zfp57,9.167694,3.216285,4.832456549167588e-20,6.525030526438849e-18,0.4218009478672986,0.063997113997114,0.2600167,0.031451434
Sntg1,9.167129,0.8797523,4.857873427875819e-20,6.5265529503511625e-18,0.9146919431279621,0.8137806637806638,2.444521,1.9050751
Tmem130,9.1637,1.3554926,5.014766935543828e-20,6.70382027652053e-18,0.6682464454976303,0.3557720057720058,0.5428207,0.24819574
Cdh8,9.151989,1.1688228,5.589494128974929e-20,7.435134022057244e-18,0.8767772511848341,0.6892135642135642,1.8750483,1.2400326
Frmd3,9.142801,1.3807664,6.085519030793661e-20,8.055068786080083e-18,0.6729857819905213,0.36453823953823955,0.6057137,0.27741528
Las1l,9.134175,1.4359853,6.590731188896157e-20,8.681026815962732e-18,0.6445497630331753,0.34134199134199134,0.52654743,0.22805761
Osbpl8,9.094353,1.0253569,9.515159541550242e-20,1.241127848939102e-17,0.8625592417061612,0.6590909090909091,1.2119029,0.7698222
Robo1,9.077675,1.0818565,1.109191654013362e-19,1.439805784702369e-17,0.8909952606635071,0.7926046176046176,2.4139588,1.7592981
Mast2,9.068333,0.98609704,1.20851852478049e-19,1.5611967673486425e-17,0.8530805687203792,0.644011544011544,1.1425391,0.7312593
Ppm1h,9.067291,0.99823725,1.2201207243275668e-19,1.5686432470182642e-17,0.8767772511848341,0.673953823953824,1.2799402,0.83282363
Neb,9.062694,3.7175496,1.2726819691731144e-19,1.6284268815086468e-17,0.4028436018957346,0.05032467532467533,0.30934823,0.027185742
Ppp3cc,9.043453,1.140775,1.5179931635712635e-19,1.9331031424246377e-17,0.7345971563981043,0.4808080808080808,0.7211524,0.3915539
Samd4,9.009141,1.3145692,2.0767612107177987e-19,2.6321968741503418e-17,0.6682464454976303,0.3468253968253968,0.6485901,0.31262085
Tle2,8.994388,2.1667998,2.375533743303498e-19,2.9967413935476526e-17,0.4786729857819905,0.13777056277056277,0.29451486,0.073501855
Syn2,8.958795,0.8001603,3.282474512136578e-19,4.0833375065328633e-17,0.9289099526066351,0.8022727272727272,1.94868,1.4944394
Syt6,8.926476,3.8883183,4.397972663271621e-19,5.445784583507302e-17,0.3981042654028436,0.0509018759018759,0.44030783,0.036675982
Gphn,8.911006,0.6662223,5.057166757585431e-19,6.233305998913785e-17,0.95260663507109,0.8805194805194805,2.3602061,1.9523352
Elmo1,8.878656,1.1911747,6.767256384052207e-19,8.265280865431036e-17,0.8246445497630331,0.5708513708513708,1.3223788,0.7908979
Mfn1,8.875563,1.051913,6.958062093970809e-19,8.459870066289395e-17,0.7677725118483413,0.4992063492063492,0.7268583,0.4156819
Fgf12,8.838488,0.8779496,9.702330481857094e-19,1.1690655607511216e-16,0.943127962085308,0.8545815295815296,2.7290921,2.1737883
Socs5,8.835054,1.436803,1.0004919826778886e-18,1.2001437310069135e-16,0.6161137440758294,0.31922799422799425,0.48862875,0.2092408
Frmd4a,8.800705,0.74461573,1.3595981217052753e-18,1.6236622902320332e-16,0.9383886255924171,0.8557720057720057,2.6501315,2.1806192
Plppr1,8.792456,1.3653151,1.4632606905525824e-18,1.739726316599464e-16,0.7061611374407583,0.45826118326118326,0.9112094,0.45571896
Gnal,8.74384,1.21037,2.2531868512500067e-18,2.6438048337592875e-16,0.6872037914691943,0.4045093795093795,0.6367146,0.3255077
Bend6,8.692859,1.1103333,3.534315412022226e-18,4.075839275580996e-16,0.7440758293838863,0.4648989898989899,0.6927433,0.38036174
Lgi2,8.687909,1.8392149,3.691700836956674e-18,4.239145362778881e-16,0.5071090047393365,0.1823953823953824,0.35374576,0.112083994
Lmbrd1,8.686024,1.0087491,3.753460159510576e-18,4.2917223185552837e-16,0.8246445497630331,0.5992424242424242,0.9468299,0.5788572
Msi2,8.680895,0.8298329,3.926682734280912e-18,4.47076123178509e-16,0.8625592417061612,0.6515512265512265,1.1734902,0.81377935
Etl4,8.6450615,1.283541,5.3776280186392286e-18,6.096914129149201e-16,0.919431279620853,0.7110750360750361,2.292874,1.5384592
Grk3,8.636628,1.1001012,5.78963670097998e-18,6.536451182997146e-16,0.7393364928909952,0.4584054834054834,0.69518083,0.38416302
Gab2,8.63113,0.98240685,6.074858320578752e-18,6.829767492633935e-16,0.8341232227488151,0.5973665223665223,1.1295571,0.7226993
Csrnp3,8.586564,0.8629544,8.960871816190164e-18,1.0032442737542905e-15,0.8957345971563981,0.7177128427128427,1.490655,1.061745
Arnt2,8.584366,1.155382,9.133880006781972e-18,1.0141626271993042e-15,0.7440758293838863,0.5753246753246753,1.0299747,0.5925267
Fnbp1l,8.551756,1.0548626,1.2123036036686316e-17,1.3350245012531203e-15,0.8341232227488151,0.5231240981240981,0.98606086,0.59275943
Pde5a,8.533419,2.86657,1.4208481142253966e-17,1.558293421601486e-15,0.4265402843601896,0.10407647907647907,0.50582945,0.08642488
A230006K03Rik,8.501242,1.0574229,1.8757369575136555e-17,2.0488232539996718e-15,0.8862559241706162,0.6645743145743146,1.751096,1.1901487
Adamts6,8.470268,1.4238744,2.4482904513077813e-17,2.6633831751676145e-15,0.5971563981042654,0.28095238095238095,0.562988,0.24821524
Tbc1d30,8.455256,1.3846622,2.784734646718014e-17,3.017170159569074e-15,0.6350710900473934,0.35685425685425687,0.53972626,0.24218954
Cxcl14,8.452532,3.1475801,2.8505349969724276e-17,3.076059251752977e-15,0.3933649289099526,0.0601010101010101,0.40150893,0.054255523
A330102I10Rik,8.43527,1.151125,3.304369803472984e-17,3.551536664772764e-15,0.6966824644549763,0.4158008658008658,0.6426616,0.34070498
Slco3a1,8.421584,0.94934165,3.714285547990974e-17,3.976209269901094e-15,0.7867298578199052,0.5823953823953824,0.97967416,0.6213939
Mamld1,8.389406,1.1879425,4.8860387389272986e-17,5.168813421849469e-15,0.6919431279620853,0.42045454545454547,0.62238723,0.32132834
Mir124a-1hg,8.376898,0.9238456,5.43410638706805e-17,5.681495666168035e-15,0.8246445497630331,0.5853896103896103,0.9125413,0.5798236
Rev3l,8.311235,0.8110868,9.471081066224405e-17,9.863873963156968e-15,0.8957345971563981,0.7422438672438673,1.4199965,1.0253236
