names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MOL (for_DEGs),mean_expr_Rest (for_DEGs)
D7Ertd443e,53.165176,5.5630198,0.0,0.0,0.8114457831325301,0.1327467192596526,1.8087645,0.10250229
Gjc3,52.735275,5.076559,0.0,0.0,0.8180722891566266,0.14636273989228551,1.7392393,0.13021858
Ctnna3,52.483032,4.154346,0.0,0.0,0.8554216867469879,0.4391640749450049,2.2818236,0.40138263
St6galnac3,52.478653,2.6325715,0.0,0.0,0.9240963855421687,0.6877417886672229,2.4531393,0.9981717
Pak5,52.331078,2.506895,0.0,0.0,0.9265060240963855,0.7280967913221573,2.518625,1.1011653
Ypel2,52.29926,3.7775788,0.0,0.0,0.8530120481927711,0.44170522642797544,1.9294634,0.3571014
Mag,52.07497,4.770633,0.0,0.0,0.8253012048192772,0.18076310399757264,1.8251586,0.17449129
Zeb2,51.740955,1.9947861,0.0,0.0,0.9921686746987952,0.850072062504741,3.2651334,1.99043
Arhgap23,51.40741,3.7403495,0.0,0.0,0.8409638554216867,0.43157854813016766,1.8268547,0.32941723
Pak1,51.000965,3.1010869,0.0,0.0,0.8710843373493976,0.5944398088447242,2.0572648,0.58519393
Pde8a,50.99895,5.4542794,0.0,0.0,0.7819277108433735,0.12478191610407342,1.6463785,0.09123459
Mapt,50.41959,1.9700584,0.0,0.0,0.9240963855421687,0.7980732761890313,2.4047225,1.2730273
Rtn4,50.391544,2.242858,0.0,0.0,0.9259036144578313,0.7994007433816278,2.375213,1.1185964
Aspa,50.276535,5.41278,0.0,0.0,0.7734939759036145,0.11829629067738755,1.6621734,0.0955395
Phldb1,50.182,4.589571,0.0,0.0,0.7969879518072289,0.22718652810437684,1.6700749,0.16476583
Malat1,50.144592,1.2995542,0.0,0.0,1.0,0.993286808768869,5.8271947,4.93072
Sytl2,49.892216,4.517829,0.0,0.0,0.7987951807228916,0.2852537358719563,1.8001179,0.19922355
Plekhg1,49.73457,4.277546,0.0,0.0,0.805421686746988,0.24315406204960935,1.7516102,0.21964504
Gm16168,49.53963,5.170676,0.0,0.0,0.7759036144578313,0.16654024121975272,1.8304406,0.13574204
Fa2h,49.526917,5.1923437,0.0,0.0,0.7662650602409639,0.12531290298111203,1.5512512,0.09682532
Erbb4,49.489162,3.246592,0.0,0.0,0.986144578313253,0.7025714935902299,3.462942,1.4485115
Cdk19,49.401737,3.565765,0.0,0.0,0.8367469879518072,0.4520594705302283,1.9223169,0.40072984
Tcf12,49.34253,1.9184371,0.0,0.0,0.9301204819277108,0.8033452173253433,2.3968701,1.2926474
Gm4258,49.249256,2.3159504,0.0,0.0,0.9078313253012048,0.7106880072821058,2.2760634,1.0133855
Gab1,48.775257,4.397033,0.0,0.0,0.7867469879518072,0.21121899415914436,1.7212453,0.19715145
Wnk1,48.71336,2.2229238,0.0,0.0,0.8987951807228916,0.7518015626185238,2.1586685,0.971057
Sik3,48.497726,2.2257957,0.0,0.0,0.8927710843373494,0.7421300159296063,2.1550279,0.96726817
Exoc6b,48.411983,1.7621186,0.0,0.0,0.9367469879518072,0.8105893954335128,2.4606528,1.4250796
Bcas1,48.153263,4.510161,0.0,0.0,0.7728915662650603,0.15557915497231284,1.5986483,0.15971906
Slc12a2,47.920403,3.255023,0.0,0.0,0.8301204819277108,0.5021618751422287,1.8480158,0.44475195
Tspan2,47.7516,4.5017185,0.0,0.0,0.772289156626506,0.22601077144807707,1.7020762,0.18064453
Ttll7,47.21216,2.5633304,0.0,0.0,0.8566265060240964,0.6524311613441554,1.9701452,0.7149849
Septin4,47.122734,4.290916,0.0,0.0,0.766867469879518,0.23310323901994995,1.5306455,0.16973595
Klhl2,46.195534,2.3377895,0.0,0.0,0.8578313253012049,0.6741636956686642,2.0036018,0.81939006
Frmd4b,45.83837,2.6985893,0.0,0.0,0.8590361445783132,0.5490404308579231,1.9477214,0.6555566
Fgfr2,45.724457,2.5405097,0.0,0.0,0.8331325301204819,0.6278919820981567,1.8107047,0.6308126
Tbc1d5,44.91759,1.9364618,0.0,0.0,0.8939759036144578,0.7705378138511719,2.1769419,1.1127912
Creb5,44.378002,4.431597,0.0,0.0,0.7168674698795181,0.16559205036789806,1.4563667,0.14191154
Mal,44.275253,4.120926,0.0,0.0,0.7512048192771085,0.2446711674125768,1.7539322,0.2426117
Hipk2,44.023018,2.7518945,0.0,0.0,0.8066265060240964,0.5518470757794128,1.7468761,0.5324995
Cdc37l1,43.66934,2.624988,0.0,0.0,0.805421686746988,0.5912918152165668,1.6999857,0.54536957
Prickle2,43.442142,1.6558532,0.0,0.0,0.936144578313253,0.8023970264734885,2.606903,1.6064299
Daam1,43.44028,2.4751127,0.0,0.0,0.810843373493976,0.6234165212774028,1.7658048,0.6268022
Sec14l5,43.347992,5.5371842,0.0,0.0,0.6650602409638554,0.08196161723431693,1.2222811,0.050288223
Limch1,43.201492,1.9377851,0.0,0.0,0.8740963855421687,0.7211560342865811,2.0620725,1.0264595
Clasp2,42.78952,1.4395689,0.0,0.0,0.8987951807228916,0.8253053174542972,2.2008464,1.3766116
Plxdc2,42.36828,2.1313097,0.0,0.0,0.903012048192771,0.6738602745960707,2.2393134,1.0696347
Sorcs1,42.243908,2.7617388,0.0,0.0,0.8168674698795181,0.4420086475005689,1.8547502,0.5848675
Cdh19,41.95205,4.849684,0.0,0.0,0.6644578313253012,0.11215201395736935,1.3767142,0.097781956
Naaladl2,41.863384,1.6905473,0.0,0.0,0.9439759036144578,0.8573162406129106,2.6173198,1.5962054
Ppp1r16b,41.542686,3.1727507,0.0,0.0,0.744578313253012,0.41925206705605705,1.5030605,0.3275903
Plekhh1,41.530464,5.1289907,0.0,0.0,0.6487951807228916,0.1005082302965941,1.1874933,0.063090526
Grm3,41.504646,2.5396154,0.0,0.0,0.844578313253012,0.5595084578623986,2.155545,0.83842045
Gatm,41.42173,4.075799,0.0,0.0,0.689156626506024,0.19601001289539557,1.3072056,0.1483045
Tulp4,41.402786,2.1427286,0.0,0.0,0.8120481927710843,0.6690055374345748,1.7270594,0.7164393
Baz2b,40.945858,1.8104417,0.0,0.0,0.8427710843373494,0.7501706743533338,1.909354,0.9703951
Ncam1,40.57804,1.3017867,0.0,0.0,0.9403614457831325,0.8490859440188121,2.4880311,1.7005795
Kif13b,40.575333,2.905428,0.0,0.0,0.7542168674698795,0.5046650989911249,1.5781528,0.41430622
Slain1,40.443718,2.9221861,0.0,0.0,0.7409638554216867,0.47864674201623303,1.4783727,0.36927032
Vmp1,40.250774,2.407265,0.0,0.0,0.7789156626506024,0.5873094136387772,1.5871512,0.5500145
Lrp1b,40.177883,1.3120633,0.0,0.0,0.9963855421686747,0.9350299628309187,3.9079225,3.0278234
Mbnl2,40.128628,1.3872577,0.0,0.0,0.8897590361445783,0.8032693620571949,2.0862854,1.3075318
Ankrd28,40.096947,1.9350638,0.0,0.0,0.8120481927710843,0.690396723052416,1.7784841,0.8271826
Myo1d,40.007343,3.1117563,0.0,0.0,0.7253012048192771,0.4204278237123568,1.458169,0.32319236
Shtn1,39.405025,2.0650592,0.0,0.0,0.7891566265060241,0.6475005689145111,1.6973715,0.7254867
Nfasc,38.76123,1.847788,0.0,0.0,0.8174698795180723,0.7153531062732307,1.8602457,0.91918933
Ccp110,38.723377,4.000055,0.0,0.0,0.6578313253012048,0.22961389668512477,1.2376845,0.14234152
Nbas,38.700348,2.2550645,0.0,0.0,0.7632530120481927,0.6173480998255328,1.5924532,0.5990064
Cldn11,38.5936,3.8619874,0.0,0.0,0.6614457831325301,0.19608586816354395,1.3043922,0.1694811
Tmcc1,38.368786,1.3195843,0.0,0.0,0.8728915662650603,0.8061139346127588,2.0338786,1.297958
Myo6,38.341362,2.505403,0.0,0.0,0.7536144578313253,0.5155882576044907,1.4977542,0.47710887
Elovl7,38.300354,4.3002186,0.0,0.0,0.6331325301204819,0.16843662292346204,1.1898866,0.109812714
Car2,38.155037,3.9064448,0.0,0.0,0.6548192771084337,0.2124706060835925,1.2966908,0.16313861
Agap1,37.857742,1.7917951,0.0,0.0,0.8024096385542169,0.7004096184480012,1.7523595,0.86588776
Opalin,37.85039,4.7713876,0.0,0.0,0.6030120481927711,0.0946294470150952,1.1609534,0.077236705
Rffl,37.78021,3.5388498,0.0,0.0,0.6692771084337349,0.28157475536676024,1.2825643,0.20229541
Kif1b,37.776226,1.1577842,0.0,0.0,0.9156626506024096,0.8568231813699462,2.2300284,1.5518308
Ptprk,37.63721,1.7975683,5.29674465707837e-310,6.84247735267768e-308,0.8849397590361445,0.6647955700523401,2.0583153,1.0870483
Atp8a1,37.60631,1.3453352,1.69507881920518e-309,2.1792711900499144e-307,0.8783132530120482,0.8107411059698096,2.1102474,1.3489649
Kif13a,37.587307,2.885828,3.465440029800693e-309,4.4130982749168076e-307,0.713855421686747,0.43631950238944095,1.413575,0.3512547
Ppp2r3a,37.514076,2.2219458,5.430342442031384e-308,6.818378570905761e-306,0.7578313253012048,0.5930364863839793,1.5683631,0.59568745
1700047M11Rik,37.42812,5.006261,1.3633920834138444e-306,1.6882186765589864e-304,0.5873493975903614,0.08124099218690738,1.0605729,0.057084505
Otud7b,37.304527,2.621339,1.3858616481455404e-304,1.684982012926275e-302,0.7228915662650602,0.5072441781081696,1.4408801,0.4213515
Dlg1,36.970646,1.4222723,3.3938848789450164e-299,3.964942899880547e-297,0.8590361445783132,0.7678070241978305,1.9485098,1.1772815
Foxn3,36.965225,1.8071858,4.14771444701986e-299,4.8038399651475695e-297,0.8246987951807229,0.6905484335887128,1.7968664,0.89098185
Slc44a1,36.434147,1.634315,1.2264180202209754e-290,1.3234478796521128e-288,0.7963855421686747,0.7026852764924524,1.6720752,0.87238246
Cdh20,36.28231,2.4780734,3.0760519334469234e-288,3.2669373696331553e-286,0.7614457831325301,0.4607069710991428,1.7445173,0.6139575
Dst,36.25728,1.1279254,7.631340921044553e-288,8.041338452881064e-286,0.8963855421686747,0.8531821284988242,2.1754203,1.5198988
Bin1,36.15442,2.1673543,3.1707988782407175e-286,3.3281002288409406e-284,0.7506024096385542,0.6142759614655238,1.5517284,0.6032553
Usp54,36.017185,2.9181898,4.503364951581176e-284,4.618527337747565e-282,0.6837349397590361,0.40381551998786314,1.2763916,0.29401508
C030029H02Rik,35.888176,5.4568014,4.671315904036593e-282,4.648824383017158e-280,0.5560240963855422,0.06273230675870439,1.0161736,0.03934788
Ninj2,35.606598,4.763871,1.1074526261792463e-277,1.074269027633081e-275,0.5704819277108434,0.09667753925510127,1.0918394,0.070336364
Tmem178b,35.563427,1.3501378,5.152803373104809e-277,4.927253616915524e-275,0.908433734939759,0.7763407418645225,2.3014638,1.5098108
Scd2,35.167442,2.4886928,6.292007695252043e-271,5.750552611272871e-269,0.744578313253012,0.5307593112341652,1.5958552,0.53101254
Sema6a,35.01291,2.8665972,1.4312373802723837e-268,1.2776527710272077e-266,0.6753012048192771,0.3697944322233179,1.3728276,0.33932135
Sh3d19,34.94201,2.250773,1.7123990266584995e-267,1.518553196247983e-265,0.7228915662650602,0.5297731927482363,1.4149388,0.5036535
Dock1,34.75689,3.0533206,1.0906356148104623e-264,9.51473343180426e-263,0.658433734939759,0.2617006751118865,1.2622963,0.26635662
App,34.658474,0.98024887,3.329470362085509e-263,2.8491359436062936e-261,0.9259036144578313,0.8966851247819161,2.3682382,1.7759564
Map4,34.53691,1.6093632,2.2411874053594197e-261,1.8760344418070905e-259,0.7843373493975904,0.7065538951680194,1.5913603,0.82488203
Wipf1,34.49686,3.4083,8.940357814934654e-261,7.460478710785532e-259,0.6174698795180723,0.2004475460820754,1.1443033,0.18364404
Unc5c,34.41721,1.4303452,1.39406346566715e-259,1.1490332921005005e-257,0.9295180722891566,0.7985663354319957,2.5572927,1.6892943
Ephb1,34.199127,2.6277356,2.4913525230091158e-256,1.9982878296494014e-254,0.6843373493975904,0.4084426913449139,1.4048272,0.40379745
Pard3,34.0145,1.9141778,1.3599667415150692e-253,1.0653733628137e-251,0.7475903614457832,0.6003944473943715,1.5034997,0.6564546
Ptn,33.867294,2.0177817,2.0197253651932777e-251,1.563977537831221e-249,0.7807228915662651,0.5891299400743382,1.6790459,0.7308076
Picalm,33.588127,1.7136639,2.500745701183136e-247,1.8822139213106685e-245,0.7674698795180723,0.682887051505727,1.5457493,0.75399625
Cntn2,33.557713,3.6189084,6.948471735204662e-247,5.2152356291885276e-245,0.5993975903614458,0.2415990290525677,1.0708398,0.14505437
Elmo1,33.404976,1.9962924,1.1609163194705091e-244,8.49967888397073e-243,0.7704819277108433,0.5591291815216567,1.6784892,0.7382002
Ppfibp2,32.946648,4.3368807,4.7248763499527637e-238,3.3234928671002816e-236,0.541566265060241,0.10828339528180232,0.9439684,0.07482781
Lpar1,32.335228,4.0363507,2.2380226230588988e-229,1.4811740857535124e-227,0.5445783132530121,0.12948494272927255,0.9767503,0.096140176
Aatk,32.313477,2.7368689,4.5236606045983985e-229,2.9865051706525547e-227,0.6457831325301204,0.41530759311234167,1.195972,0.29716647
Cdc42bpa,32.261196,0.9828021,2.4506988827133367e-228,1.6021965688201304e-226,0.8843373493975903,0.8224986725328074,2.1110957,1.5416216
Ywhaq,32.063747,2.027884,1.4123362297814082e-225,9.100593403891232e-224,0.7144578313253012,0.5878404005158159,1.393079,0.5552214
Plekha1,31.940098,2.082765,7.415181052975411e-224,4.710305316630007e-222,0.7006024096385542,0.6079799742092088,1.4706314,0.58292615
4930420G21Rik,31.566437,5.388148,1.0668601537024153e-218,6.4130944809807385e-217,0.49337349397590363,0.05780171432906015,0.99104536,0.039654545
Ptprd,31.3706,1.0938467,5.0959790948062566e-216,2.9832017053909397e-214,0.9993975903614458,0.9631343396798908,4.359207,3.6154194
Kndc1,31.133902,2.9748955,8.377686802710379e-213,4.830653313064976e-211,0.608433734939759,0.34859288477584766,1.1239744,0.23443142
Ncam2,31.073448,1.2463708,5.502842357072327e-212,3.159431071250714e-210,0.958433734939759,0.8526890692558599,2.8242302,2.038626
Ttll5,30.995491,1.9391861,6.200160035327835e-211,3.544644684026786e-209,0.691566265060241,0.5869301372980353,1.3418044,0.55210346
Zdhhc14,30.763975,1.4163463,7.951868289911959e-208,4.4421351548842896e-206,0.7650602409638554,0.6801562618523856,1.5568799,0.8766016
Cdh10,30.4362,1.3746206,1.8242894408085624e-203,9.82337821132787e-202,0.8746987951807229,0.7464158385799894,2.182464,1.394854
Clic4,30.377546,4.082882,1.0875901242708667e-202,5.8098502264728006e-201,0.5066265060240964,0.10255632253660017,0.8740954,0.07919979
Tubb4a,30.242838,2.762052,6.480620556726839e-201,3.394430299400588e-199,0.6156626506024097,0.33501479177728893,1.1262693,0.2679106
Pex5l,30.227877,1.535337,1.0193194721758436e-200,5.328621443067104e-199,0.9018072289156627,0.7712584388985815,2.5652146,1.6372906
Litaf,30.189863,4.1789255,3.21783351115658e-200,1.6691734834899093e-198,0.505421686746988,0.11200030342107259,0.8488504,0.07121628
Abhd17b,30.097307,2.2719798,5.25498627687017e-199,2.679344995436461e-197,0.6560240963855422,0.5032238488963059,1.2611177,0.42113626
Ttyh2,30.059128,4.207813,1.658968315288523e-198,8.426555506957016e-197,0.5024096385542168,0.11036941515588257,0.8415065,0.06898934
Fign,30.028149,3.4911666,4.212157688544597e-198,2.1354844734187416e-196,0.5343373493975904,0.15830994462565426,0.9851243,0.13910039
Pstpip2,30.010937,3.4666505,7.06559144028563e-198,3.5753755555644985e-196,0.5493975903614458,0.21679435636804975,1.0034902,0.14521444
Ube2e2,29.967987,0.98209524,2.5654103186879902e-197,1.2908721959390691e-195,0.9108433734939759,0.8320185086854281,2.3635237,1.7705842
Rap1a,29.960382,2.1230602,3.222798005519005e-197,1.6186277085662743e-195,0.6716867469879518,0.5444891147690207,1.3020937,0.4790433
Rab31,29.903328,2.8410528,1.7812246315345197e-196,8.863241823950471e-195,0.5933734939759037,0.29405294697716755,1.0622636,0.23441789
Gm54109,29.825325,4.5315504,1.8346303355164293e-195,9.045232498225038e-194,0.4807228915662651,0.07282105742243798,0.794557,0.05113772
Gpm6b,29.684227,1.0666054,1.2271790720503738e-193,5.984446763338211e-192,0.8740963855421687,0.8283774558143063,2.088817,1.4766111
Rnf13,29.42184,2.0599365,2.886771747994639e-190,1.3656260012080273e-188,0.6716867469879518,0.5518850034134871,1.2753971,0.4816734
Ankib1,29.318626,1.6016079,6.004381654043211e-189,2.805873652941584e-187,0.6981927710843373,0.6489797466434044,1.3696165,0.6763709
Mir100hg,29.066496,1.2374916,9.522844907073768e-186,4.3222777475181106e-184,0.8361445783132531,0.7219525146021392,1.8802077,1.2107064
Arhgef10,28.802628,3.4643211,1.9884218113611392e-182,8.78764705119635e-181,0.5295180722891566,0.20879162557839642,0.90116894,0.124430045
Synj2,28.537088,2.9239256,4.0624987971992755e-179,1.7465494828919125e-177,0.5710843373493976,0.32648107411059696,1.021396,0.21039142
Daam2,28.533768,3.587132,4.46671705020991e-179,1.917263372829717e-177,0.5,0.13221573238261397,0.8370069,0.103419624
Slc22a23,28.229504,1.870401,2.540967362777389e-175,1.0569008210190163e-173,0.6662650602409639,0.5688386558446484,1.3056363,0.55141956
Arhgef28,28.049948,1.6988962,4.000344041634764e-173,1.6091204251306306e-171,0.6753012048192771,0.5566259576727604,1.2551385,0.5724582
Adamtsl1,27.919353,2.1108658,1.5534853333620146e-171,6.193197464011474e-170,0.6427710843373494,0.39539558522339374,1.231187,0.44563088
Ank2,27.766613,0.6426362,1.0981033019927424e-169,4.332751207715857e-168,0.983132530120482,0.930023515133126,3.1041772,2.6835923
Megf10,27.669668,3.6981044,1.6186228726504156e-168,6.330770973524988e-167,0.4783132530120482,0.11317606007737237,0.8339799,0.09562984
Chd7,27.613867,2.4649758,7.584317872587752e-168,2.9364642829457185e-166,0.5861445783132531,0.30759311234165215,1.0558668,0.2922999
A230001M10Rik,27.537884,5.377684,6.18111939312276e-167,2.365907095344851e-165,0.43132530120481927,0.04752332549495562,0.7896092,0.028513294
Clmn,27.52382,2.5769355,9.108386325208631e-167,3.4715225611114317e-165,0.5843373493975904,0.36315709626033527,1.0781465,0.28141814
Lama2,27.427626,2.8694675,1.2847520753523418e-165,4.869011038747169e-164,0.541566265060241,0.20192672381096868,1.0665866,0.23169512
St6gal1,27.419035,2.6460972,1.6265340684675718e-165,6.155629636580796e-164,0.5680722891566266,0.3071000530986877,0.980157,0.23583606
Ddr1,27.33893,3.2258537,1.4622633796630773e-164,5.479918690592314e-163,0.519277108433735,0.22035955397102328,0.8624352,0.1365559
Dock5,27.332102,4.51516,1.762750991272675e-164,6.596813250069188e-163,0.4439759036144578,0.06955928089205796,0.75313133,0.047970008
Dip2a,27.320154,2.304603,2.444400767353472e-164,9.135055440721529e-163,0.6018072289156626,0.433474929833877,1.0778952,0.33101466
Grb14,27.226742,1.9034194,3.133972149680502e-163,1.1599150366654971e-161,0.6463855421686747,0.5074717439126147,1.2154287,0.49102265
Dleu2,27.1686,1.4787346,1.5267583740785557e-162,5.612037963268234e-161,0.7174698795180723,0.6504209967382235,1.4384208,0.7669596
Rcbtb1,27.102324,2.8763108,9.24477341555539e-162,3.370516440650927e-160,0.5493975903614458,0.3065690662216491,0.9260544,0.18865535
Nkain1,26.939194,3.8738372,7.635211802872642e-160,2.739094007252175e-158,0.4753012048192771,0.14662823333080482,0.75633484,0.07428166
Sox10,26.883556,3.9390142,3.4197374007308537e-159,1.2186783018254383e-157,0.45240963855421684,0.08837138739285444,0.7404716,0.06907634
Trim59,26.831404,4.4142175,1.3903704217159083e-158,4.909231699278115e-157,0.4427710843373494,0.08222711067283622,0.73128116,0.049311735
Lpgat1,26.737698,1.4220735,1.7166081079512407e-157,6.005893211022114e-156,0.6903614457831325,0.6536069180004551,1.3202283,0.70512307
Fryl,26.670815,1.3441477,1.026670400167488e-156,3.5458398010925968e-155,0.6975903614457831,0.6725328074034742,1.3456861,0.7509263
Prkd3,26.435734,3.5442514,5.3236873521285935e-154,1.8016055308777748e-152,0.4644578313253012,0.11829629067738755,0.7448173,0.0905802
Ptk2,26.367407,0.8706871,3.2416558578730125e-153,1.0901538535800732e-151,0.8192771084337349,0.7945460062201319,1.7769171,1.3045684
Hhip,26.21425,4.5596056,1.8281813177023385e-151,6.072092955087989e-150,0.4259036144578313,0.06679056360464235,0.7117336,0.043056153
Pacs2,26.117126,2.8777266,2.3297769147718482e-150,7.681117263793812e-149,0.5343373493975904,0.29378745353864827,0.90939933,0.18377748
Il1rap,26.064844,1.3327504,9.13286335366938e-150,2.992683394062149e-148,0.7481927710843373,0.6324812258211333,1.5122128,0.8771883
Prkcq,26.046124,3.5779262,1.4885351454126374e-149,4.859895426152803e-148,0.4542168674698795,0.10763862550254115,0.73763907,0.08742515
Dscaml1,25.944304,1.0896636,2.1084005243888313e-148,6.817415413998544e-147,0.7951807228915663,0.7327998179473565,1.784172,1.2023841
Dip2b,25.904215,1.1842974,5.969831266658654e-148,1.9279971891240146e-146,0.7222891566265061,0.7157703102480467,1.398994,0.8512654
Insc,25.82221,4.96982,4.993899873566616e-147,1.6070190371585028e-145,0.4108433734939759,0.052643556094970796,0.6640299,0.029635608
Anln,25.66535,4.2642417,2.849978898590243e-145,9.051883333938515e-144,0.4367469879518072,0.10141849351437457,0.7932989,0.061098214
Plekhg3,25.648,4.5685606,4.4507532786546385e-145,1.4119449893441575e-143,0.41686746987951806,0.0658044451187135,0.6479877,0.037701674
Map4k4,25.563345,1.49841,3.901889118322965e-144,1.2176975680527069e-142,0.6746987951807228,0.6317985284077979,1.2626809,0.64038366
Cpeb2,25.556328,1.5759935,4.6696690790984133e-144,1.4556149437978466e-142,0.655421686746988,0.5910263217780475,1.2103592,0.5820978
Gna12,25.429169,2.59721,1.2002751821317238e-142,3.6858736164433614e-141,0.5542168674698795,0.34783433209436393,0.97924364,0.24273548
Tmem63a,25.418186,4.3556886,1.5875760766165659e-142,4.8641013886758406e-141,0.4162650602409639,0.06569066221649093,0.66114193,0.04475015
Gm10863,25.231228,4.1181164,1.8203577338140226e-140,5.477380997489674e-139,0.42168674698795183,0.07847227489949177,0.7322028,0.06031781
Ssh2,25.16396,0.80285317,9.941477206679151e-140,2.971384789137584e-138,0.8162650602409639,0.8123719942349996,1.7869586,1.3479687
Psd3,25.157232,0.9657982,1.1777791526855114e-139,3.5163250925177434e-138,0.7813253012048192,0.7799817947356444,1.7005585,1.1915565
Eml1,24.989634,2.1475036,7.924906941898275e-138,2.3451789595683553e-136,0.5921686746987952,0.47599180763104,1.1176589,0.38146308
Apod,24.963093,3.0419893,1.5393518725951612e-137,4.530381688568673e-136,0.47289156626506024,0.15459303648638398,0.8159857,0.14249921
Stxbp6,24.913486,1.6911083,5.314602442216791e-137,1.558988729501803e-135,0.6692771084337349,0.4512629902146704,1.3097628,0.6085692
Pkp4,24.670444,0.96251225,2.2209937041555687e-134,6.397355453464689e-133,0.7584337349397591,0.7511188652051884,1.5954512,1.1042668
Gas7,24.390701,1.557241,2.1465025474426872e-131,6.045757175029874e-130,0.6469879518072289,0.5973602366684366,1.2530648,0.61511177
Folh1,24.34834,4.2326407,6.03699217490299e-131,1.698575704080035e-129,0.40602409638554215,0.07543806417355685,0.6747535,0.049982946
Smad7,24.10603,3.0091782,2.1610663287906524e-128,5.931343437651157e-127,0.48493975903614456,0.2270348175680801,0.8063235,0.14321236
Bcas3,23.965977,0.9011025,6.297329097551498e-127,1.705738234387185e-125,0.7524096385542168,0.7617386027459607,1.4994307,1.0518683
Gm19500,23.922142,5.245178,1.8020924683536763e-126,4.851926315096521e-125,0.37650602409638556,0.0411514829704923,0.58916146,0.020937357
Pik3c2b,23.895403,2.9789717,3.4190207813100245e-126,9.168571695988059e-125,0.4903614457831325,0.2590078130926193,0.8184432,0.1490203
Jam3,23.878302,2.225994,5.147895074253845e-126,1.3763576183602074e-124,0.558433734939759,0.41174239550936814,0.9793537,0.30410564
Syt11,23.84074,0.94787276,1.2633291953236091e-125,3.3642869651482038e-124,0.7656626506024097,0.7939012364408708,1.5358958,1.0611917
Gnao1,23.818888,0.8685233,2.1285142729057053e-125,5.662690941878841e-124,0.7584337349397591,0.7750132746719259,1.535849,1.0974545
Ermn,23.81752,4.007836,2.1990738907307328e-125,5.844620716511849e-124,0.4,0.07365546537207009,0.64202493,0.054455485
